	Prefeed_HiCHO_mean	T1_LoCHO_FAT_mean	theta	prob	log2FC
A9KE65	134.349751901853	31.3160583687212	4.10323238455346	1	2.10101911447069
B8DT61	251.731301057859	40.4432256622434	3.68257673849114	1	2.63791464376092
O31444	46.6852178288658	2.25611606427441	3.91407200684603	1	4.37105262141182
P28628	2057.03011233118	630.681285345632	3.05422841243149	1	1.70557988441582
P37872	55.8131440663895	9.41795555676275	3.27022149434029	1	2.56711909888089
Q46495	3757.52352194141	918.25249966685	3.0712802475259	1	2.03281931200184
Q5FM80	136.217328284727	7.01344019101278	2.98367754673133	1	4.27964415081376
Q5LAZ8	1101.69200728658	408.270363335467	3.10962495323103	1	1.43212420549366
Q72HF4	451.807036919324	152.171881421062	3.14062078199524	1	1.57000494113409
Q88WI0	84.4857101805009	25.8616774948529	2.9864329360897	1	1.70789148886458
Q9CFF3	320.029059871974	92.4031763229089	3.83521777050563	1	1.79218856364839
Q9VA37	494.588207321823	151.055422673652	3.00832577765811	1	1.71114986565872
A0AXY5	1279.11903985817	151.358438216386	3.67346317579165	1	3.07910952074189
A7GT08	652.505974729702	126.324031360203	3.84028478936716	1	2.36886199435028
A8YTZ7	52.5740439896799	1.68274172567688	3.05574447158195	1	4.96546504329179
D9TQ02	567.096862787126	141.850938557204	3.58828286010548	1	1.99921947901099
H6LBB1	339.539363001324	53.6543176644488	3.29990471715295	1	2.66181265949886
O31435	165.367486125426	20.0767726535205	3.2706353502448	1	3.04207632619702
P27830	277.230085360667	116.302545332017	3.4685750832079	1	1.25320115789965
P42973	192.286125320759	64.8360648484052	3.07162584448704	1	1.56838623083576
P45798	433.225698093531	104.198335034228	3.5512877502759	1	2.055786598062
P54462	1279.42104416497	671.522860673726	3.57762228313278	1	0.929982698984816
Q5FKY2	109.8396314965	2.75422379671355	3.05133759627266	1	5.31760908864515
Q5FLV8	103.596979600688	4.40742157709356	3.55707574435922	1	4.55490323186994
Q5L8A6	749.251680246259	320.221487869641	3.16294782089163	1	1.22638029360103
Q927Z0	69.3129577450825	5.18041889944079	3.14228568727046	1	3.7419844158506
A5VJ94	262.416085297795	15.6313071314332	3.49960833983677	0.999999999999999	4.06934582494186
A6L9S5	740.370869620368	261.931937413134	3.13281694873279	0.999999999999999	1.4990561540319
A8YUD6	170.148489293952	10.0530052446419	3.58427830112177	0.999999999999999	4.08109559188849
O28519	240.573502768549	63.4426989907303	3.48777820699556	0.999999999999999	1.92295169718626
Q9WXS3	2190.7380937087	784.344077754394	3.46886378801214	0.999999999999999	1.48185843521741
A5VKP4	88.8117900416376	11.276000237307	3.00397582173753	0.999999999999999	2.97749579816456
A6Q421	127.878588346543	29.3998963447589	3.49212905451707	0.999999999999999	2.12089174971698
Q555Q9	1209.87491260254	512.07083932712	3.13286233439913	0.999999999999999	1.24044258682291
A8Z3F8	63.1451556223798	14.965214883918	3.11053071605669	0.999999999999999	2.07705906291875
O55716	128.304254276688	5.29028563910832	3.94799432157915	0.999999999999999	4.60007957740447
O86489	69.0969350860679	3.92300529346135	3.47274061012906	0.999999999999999	4.13859053158907
Q5FKR8	647.176676335609	29.8075986312614	3.84240325334083	0.999999999999999	4.44040755698436
Q041J1	94.0393216564787	5.70484170020826	3.56561091294271	0.999999999999999	4.04300537247417
Q88VM6	648.157184960663	47.744923870152	3.50945143257252	0.999999999999999	3.76292446190465
Q8A5U5	1090.10378764195	388.676263636855	3.59838038268333	0.999999999999999	1.48782458857688
A7GTR9	106.094915616527	8.52522324775644	3.56803277351697	0.999999999999999	3.63747409534938
P42332	365.765406877632	105.480493749209	3.78295154259755	0.999999999999999	1.79394240574862
Q65GD8	68.0444187810392	3.07191118844027	3.57415833856024	0.999999999999999	4.46926841992431
Q8R5T0	246.814760791769	62.3350130756452	3.56868808515939	0.999999999999999	1.98531403141358
Q9RGY0	43.2207406062413	1.30132287441733	3.56781887479816	0.999999999999999	5.05367293142322
Q03FR6	154.826735944017	23.9205729986832	3.9125695968341	0.999999999999999	2.6943307681934
P39584	505.262548344187	119.725972881447	3.44688038021185	0.999999999999999	2.077297087987
Q04945	522.523339340313	79.9428544096291	4.13817955718156	0.999999999999999	2.70845448779353
A5VKW4	199.421426582033	55.7575246334354	3.57457838780004	0.999999999999999	1.83858200759835
A8YVH1	141.657949718667	7.28320736527818	4.16580408448503	0.999999999999999	4.28169383482054
O06988	29.6939562143559	1.93151097913124	3.44908798699085	0.999999999999999	3.94236753739362
O32978	215.033596900989	75.5712680294158	3.60527561965693	0.999999999999999	1.50865234899223
P16084	242.543569381322	91.9122895680797	3.57513466312461	0.999999999999999	1.39991424760393
Q05647	6401.38780433364	1980.87881074183	3.51854647701257	0.999999999999999	1.69224409207279
Q5E715	265.740371004437	78.1652769065208	3.52598967155986	0.999999999999999	1.76541764575761
Q5HPP1	197.354488205455	15.2659437420448	3.65021680754574	0.999999999999999	3.69240064419888
A8YUV4	2066.92646026272	233.764949775093	3.63285419823729	0.999999999999999	3.14435652310086
P23189	153.596553649265	7.78565028514485	3.54976074022023	0.999999999999999	4.30218449211628
Q47688	1041.69290822653	459.754401634509	3.6902443415567	0.999999999999999	1.1799947408129
Q49W57	143.112802859051	34.943130926965	3.52592381731965	0.999999999999999	2.03407195565163
P39282	162.252679991023	20.3613139406055	3.53526989443091	0.999999999999998	2.99433973956607
Q9AGG3	1808.55295727599	723.401620330003	3.54965829143499	0.999999999999998	1.32196710842469
Q9ALJ4	168.773538987633	71.4672597354022	3.68437531724919	0.999999999999998	1.2397343528068
B2RGR5	1106.14382104664	259.225133936814	3.81446340193859	0.999999999999998	2.09326146640726
P9WIE0	91.1684833341331	17.3174954286386	3.90082873541114	0.999999999999998	2.39630488231251
O32755	1620.71330424498	264.840256839117	4.19256265420303	0.999999999999998	2.61343456850088
