	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
A6LIW6	0.578577383557243	2.66314992766873	-1.35123216310278	0.967703166228436	-2.20255181550925
Q5LGU6	7.40780471326667	21.0721117783633	-1.35114421328257	0.967694628720795	-1.50821693213559
Q7NX86	2.02525184931137	7.18420255066872	-1.3509628322977	0.967677024904182	-1.82672670098184
B9LZC4	69.0524312215502	125.990943140314	-1.35091975425771	0.967672844642635	-0.867555913921829
Q64XQ0	10.0084915675496	28.0279225621812	-1.350854590967	0.967666521718789	-1.48564026096117
A4SVE2	7.86408744674321	20.3227569163967	-1.34987661188022	0.967595403548754	-1.36974485721183
A1AJA3	0.978872231126243	4.55827472508528	-1.34981956363755	0.967591405207019	-2.21929541064115
Q5F8J4	7.94544143930733	24.4173106046823	-1.34932145080722	0.967556508173805	-1.6197050250074
B2K2M0	15.6019789321357	34.7612530265092	-1.34928798924884	0.967554164821424	-1.15575105738642
Q48IB9	0.930972247374275	4.52081095974661	-1.34928774549864	0.967554147751732	-2.27977152554649
C5D7M4	0.659939015853518	4.82498043755339	-1.34873198307798	0.967515243879888	-2.87011847503342
Q0SP70	2.88682531943336	10.1673266808569	-1.34847405715551	0.967497767316813	-1.81638467938493
Q11NV4	26.857033260621	48.0719926248487	-1.34826806745628	0.967488213588917	-0.839896658163869
P72151	8.06875383170484	19.7496996877712	-1.34726423263544	0.967441699840097	-1.29141293531793
P24537	3.14881070981269	12.4760867716171	-1.34685784448984	0.96742289003369	-1.98628655401299
Q68BJ6	153.522583506191	250.639498652344	-1.34639268398798	0.967401374494072	-0.707162894252254
P42604	91.5980201536233	141.076969740592	-1.34590708780191	0.967386325607164	-0.623094172251252
C4Z417	2.34277755327996	8.33292770689951	-1.34534657186364	0.967373045188989	-1.83060348709996
Q7NPI6	0.637552895301876	3.3215443655331	-1.34518395884989	0.967369194658858	-2.38123723759105
Q8T882	0.747512303683512	3.96769174362225	-1.34504654083423	0.967365941527093	-2.40813071410452
A7ZNY5	5.6845308521511	16.5788599940853	-1.34484877040973	0.967361260948611	-1.54423161411901
D3K0R6	8.38787469426125	32.4086010676813	-1.34474907979365	0.967358902175521	-1.94999953298724
Q5LGS1	2.16614451553478	7.99176032515802	-1.34425240180097	0.967347156074184	-1.88338382064461
Q8A2H2	89.4767275122489	162.129904406031	-1.34406035873406	0.967342616956569	-0.85756581855662
Q65W45	1.17297386266522	5.20391359947902	-1.34375744291934	0.967338760761197	-2.14942614300205
A9KHK4	7.20058946416028	16.9712391403485	-1.34364961071664	0.967337862536152	-1.23690498554904
Q5LIT7	2.65753864939246	8.96616436705848	-1.34342877496309	0.967336023533407	-1.75440027354773
P96740	26.716395409705	52.4026239166351	-1.33536113390513	0.967334799748807	-0.971913680781502
P30267	9.38654268589993	22.1241733520478	-1.33536366089521	0.967334799215444	-1.23695777356813
A6L5E5	6.43981958829494	17.2473707451326	-1.33588174466266	0.967334689807656	-1.42128427184594
P0A9B2	63.5938301878628	107.185640604354	-1.33606020831791	0.967334652093522	-0.753152935919237
A6KYJ2	270.73137277632	442.044921422414	-1.33489023153517	0.967334560628056	-0.70733090739914
A4J9B1	0.583926295521023	2.44770015638418	-1.33663515399747	0.967334530499437	-2.06756865298286
B8I7D0	1.00524260655752	4.50914581786971	-1.33682350357899	0.967334490634969	-2.16531043963487
Q9F5P4	8.13299497662633	22.910535780162	-1.34319672793056	0.9673340919272	-1.49415256962504
